Token,Count,minmax_norm,Index
removed,1,0.0,575
week,1,0.0,576
declined,1,0.0,577
sovereign,1,0.0,578
seeking,1,0.0,579
newly,1,0.0,580
office,1,0.0,581
memory,1,0.0,582
leadership,1,0.0,583
determining,1,0.0,584
egypt,1,0.0,585
occupied,1,0.0,586
taleb,1,0.0,587
confront,1,0.0,588
pursue,1,0.0,589
syria,1,0.0,590
allows,1,0.0,591
protected,1,0.0,592
advocate,1,0.0,593
earned,1,0.0,594
civic,1,0.0,595
casting,1,0.0,596
used,1,0.0,597
spirit,1,0.0,598
voted,1,0.0,599
chance,1,0.0,600
came,1,0.0,601
husband,1,0.0,602
