Token,Count,minmax_norm,Index
essence,2,0.012987012987012988,493
equal,2,0.012987012987012988,494
election,2,0.012987012987012988,495
summoned,2,0.012987012987012988,496
wrote,2,0.012987012987012988,497
texas,2,0.012987012987012988,498
perspective,2,0.012987012987012988,499
insurrection,2,0.012987012987012988,500
prove,2,0.012987012987012988,501
degree,2,0.012987012987012988,502
require,2,0.012987012987012988,503
union,2,0.012987012987012988,504
true,2,0.012987012987012988,505
deficit,2,0.012987012987012988,506
doe,2,0.012987012987012988,507
asking,2,0.012987012987012988,508
present,2,0.012987012987012988,509
line,2,0.012987012987012988,510
pipe,2,0.012987012987012988,511
money,2,0.012987012987012988,512
highest,2,0.012987012987012988,513
price,2,0.012987012987012988,514
three,2,0.012987012987012988,515
protecting,2,0.012987012987012988,516
permanent,2,0.012987012987012988,517
premium,2,0.012987012987012988,518
coverage,2,0.012987012987012988,519
credit,2,0.012987012987012988,520
troop,2,0.012987012987012988,521
lay,2,0.012987012987012988,522
systemic,2,0.012987012987012988,523
purchase,2,0.012987012987012988,524
voting,2,0.012987012987012988,525
asian,2,0.012987012987012988,526
acted,2,0.012987012987012988,527
abuser,2,0.012987012987012988,528
proposing,2,0.012987012987012988,529
anyone,2,0.012987012987012988,530
consequential,2,0.012987012987012988,531
independent,2,0.012987012987012988,532
arm,2,0.012987012987012988,533
federal,2,0.012987012987012988,534
elderly,2,0.012987012987012988,535
heard,2,0.012987012987012988,536
medical,2,0.012987012987012988,537
epidemic,2,0.012987012987012988,538
estimated,2,0.012987012987012988,539
record,2,0.012987012987012988,540
process,2,0.012987012987012988,541
rate,2,0.012987012987012988,542
inflection,2,0.012987012987012988,543
china,2,0.012987012987012988,544
servicemembers,2,0.012987012987012988,545
democratic,2,0.012987012987012988,546
serving,2,0.012987012987012988,547
attacked,2,0.012987012987012988,548
debate,2,0.012987012987012988,549
kind,2,0.012987012987012988,550
hell,2,0.012987012987012988,551
gate,2,0.012987012987012988,552
laden,2,0.012987012987012988,553
bin,2,0.012987012987012988,554
zone,2,0.012987012987012988,555
share,2,0.012987012987012988,556
millionaire,2,0.012987012987012988,557
profit,2,0.012987012987012988,558
strenuously,2,0.012987012987012988,559
soul,2,0.012987012987012988,560
lethal,2,0.012987012987012988,561
wearing,2,0.012987012987012988,562
looking,2,0.012987012987012988,563
moment,2,0.012987012987012988,564
live,2,0.012987012987012988,565
eligible,2,0.012987012987012988,566
protected,2,0.012987012987012988,567
looked,2,0.012987012987012988,568
criminal,2,0.012987012987012988,569
racism,2,0.012987012987012988,570
capital,2,0.012987012987012988,571
courage,2,0.012987012987012988,572
patience,1,0.0,573
understand,1,0.0,574
hall,1,0.0,575
anyway,1,0.0,576
madam,1,0.0,577
podium,1,0.0,578
husband,1,0.0,579
gentleman,1,0.0,580
chief,1,0.0,581
member,1,0.0,582
distinguished,1,0.0,583
guest,1,0.0,584
familiar,1,0.0,585
gathering,1,0.0,586
rage,1,0.0,587
assaulted,1,0.0,588
proof,1,0.0,589
sun,1,0.0,590
wrong,1,0.0,591
reminder,1,0.0,592
declare,1,0.0,593
celebrate,1,0.0,594
peace,1,0.0,595
announce,1,0.0,596
rebuilding,1,0.0,597
